,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,Target
1342,1,17,1,9085,1,1,124.0,1,19,38,7,7,113.9,1,0,0,1,0,1,20,0,0,5,12.0,0,4,15.0,12.7,3.7,-1.7,1
1343,1,1,1,9853,1,1,133.0,1,37,37,9,7,124.6,1,0,0,1,0,1,18,0,0,5,13.0,0,5,13.5,9.4,-0.8,-3.12,1
1344,1,17,1,9070,1,1,122.0,1,1,1,4,8,123.8,1,0,1,0,0,1,18,0,0,6,11.833333333333334,0,6,11.0,12.7,3.7,-1.7,0
1345,1,1,3,9085,1,1,138.0,1,1,3,4,4,126.3,1,0,0,1,0,0,18,0,0,6,14.0,0,6,13.333333333333334,8.9,1.4,3.51,1
1346,1,17,4,9773,1,1,134.0,1,1,1,3,3,120.4,1,0,0,1,0,1,18,0,0,6,12.333333333333334,0,6,13.5,16.2,0.3,-0.92,1
1347,1,1,3,9500,1,1,128.0,1,1,1,7,7,120.5,1,0,0,1,0,1,19,0,0,5,13.04,0,7,12.5,12.4,0.5,1.79,1
1348,1,53,1,9085,1,42,140.0,1,19,38,8,9,144.9,1,0,1,0,0,0,23,0,7,11,13.166666666666666,4,8,13.333333333333334,8.9,1.4,3.51,1
1349,1,39,1,9085,1,19,133.1,1,19,19,4,9,139.9,1,0,0,1,0,1,24,0,1,6,12.5,0,6,12.833333333333334,8.9,1.4,3.51,1
1350,1,1,1,171,1,1,142.0,1,1,1,3,3,133.3,1,0,0,1,0,0,19,0,0,0,0.0,0,0,0.0,10.8,1.4,1.74,1
1351,1,1,3,9500,1,1,141.0,1,19,19,9,9,126.0,1,0,0,1,0,0,18,0,0,7,15.657142857142857,0,7,15.657142857142857,12.7,3.7,-1.7,1
1352,1,1,2,9070,1,1,145.0,1,1,19,4,3,133.5,0,0,0,1,0,0,19,0,0,6,12.166666666666666,0,6,11.333333333333334,12.7,3.7,-1.7,1
1353,1,17,2,9853,1,1,145.0,1,38,19,4,9,127.9,1,0,0,1,0,0,19,0,0,0,0.0,0,0,0.0,10.8,1.4,1.74,0
1354,1,1,1,9238,1,1,108.0,1,1,38,5,8,105.9,0,0,0,1,0,1,20,0,0,5,10.6,0,5,11.166666666666666,11.1,0.6,2.02,1
1355,1,1,1,9085,1,1,132.0,1,1,12,4,5,124.3,0,0,0,1,0,0,20,0,0,6,13.428571428571429,0,5,12.666666666666666,13.9,-0.3,0.79,1
1356,1,39,1,9773,1,1,140.0,1,34,37,0,0,102.5,0,0,0,1,0,0,26,0,0,4,11.75,0,0,0.0,7.6,2.6,0.32,0
1357,1,39,1,9254,1,19,133.1,1,19,1,9,5,97.0,0,0,1,0,1,0,36,0,0,0,0.0,0,0,0.0,15.5,2.8,-4.06,0
1358,1,17,1,171,1,1,128.0,1,1,1,4,10,134.7,0,0,0,0,1,0,19,0,0,0,0.0,0,0,0.0,10.8,1.4,1.74,0
1359,1,42,1,9119,1,1,120.0,1,19,37,9,9,113.8,0,0,0,0,1,0,27,0,0,0,0.0,0,0,0.0,15.5,2.8,-4.06,0
1360,1,1,4,9119,1,1,120.0,1,3,1,123,152,116.9,0,0,0,1,1,0,18,0,0,1,13.0,0,0,0.0,8.9,1.4,3.51,0
1361,1,1,4,9500,1,1,139.0,1,37,38,9,9,124.0,1,0,0,1,1,1,18,0,0,7,13.331428571428573,0,7,13.331428571428573,10.8,1.4,1.74,1
1362,1,39,1,9070,1,1,139.3,1,38,38,5,5,117.5,0,0,0,1,1,0,28,0,0,0,0.0,0,0,0.0,12.4,0.5,1.79,0
1363,1,44,1,171,1,39,150.0,1,19,1,9,9,154.8,1,0,0,1,1,0,21,0,0,0,0.0,0,0,0.0,12.4,0.5,1.79,1
1364,1,1,1,9500,1,1,138.0,1,19,37,4,9,141.0,0,0,0,1,1,0,19,0,0,6,13.7,0,6,13.7,7.6,2.6,0.32,1
1365,1,39,1,9670,1,9,133.1,1,6,22,3,3,120.0,0,0,1,0,1,0,26,0,0,0,0.0,0,0,0.0,9.4,-0.8,-3.12,0
1366,1,51,1,9119,1,1,136.0,1,1,19,3,5,133.6,1,0,0,1,1,0,20,0,4,9,13.454545454545457,2,6,13.875,11.1,0.6,2.02,0
1367,1,1,6,9500,1,1,134.0,1,38,38,9,9,122.0,1,0,0,1,1,0,19,0,0,7,12.2,0,7,12.2,12.7,3.7,-1.7,1
1368,1,1,1,9147,1,1,140.0,1,19,19,7,3,120.0,1,0,0,1,1,0,21,0,0,3,10.0,0,4,11.0,12.7,3.7,-1.7,0
1369,1,53,1,9670,1,42,110.0,1,1,19,9,9,114.2,0,0,0,1,1,1,23,0,0,5,13.0,0,6,12.857142857142858,8.9,1.4,3.51,1
1370,1,39,1,8014,0,38,133.1,1,38,37,4,8,95.5,0,0,0,1,1,0,29,0,0,6,12.0,0,6,14.0,11.1,0.6,2.02,1
1371,1,1,1,9500,1,1,129.0,1,1,1,9,9,120.0,0,0,0,1,1,0,20,0,0,7,15.028571428571428,0,7,15.028571428571428,12.7,3.7,-1.7,1
1372,1,1,1,9238,1,1,116.0,1,1,19,5,9,111.1,0,0,0,1,1,0,18,0,0,6,12.0,0,6,11.714285714285714,15.5,2.8,-4.06,1
1373,1,1,1,9773,1,1,130.0,1,1,38,3,5,128.6,1,0,0,1,1,0,19,0,0,5,12.0,0,5,12.4,9.4,-0.8,-3.12,1
1374,1,7,1,9556,1,3,130.0,1,1,37,4,8,130.0,0,0,0,0,1,0,23,0,3,3,13.666666666666666,3,3,11.333333333333334,10.8,1.4,1.74,0
1375,1,1,1,171,1,1,116.0,1,38,1,5,1,111.1,0,0,0,1,1,0,21,0,0,0,0.0,0,0,0.0,13.9,-0.3,0.79,0
1376,1,17,1,9147,1,1,136.0,1,1,1,9,3,122.7,1,0,0,1,1,0,18,0,0,5,12.0,0,4,12.5,15.5,2.8,-4.06,1
1377,1,1,1,171,1,1,147.0,1,37,19,7,7,134.4,1,0,0,1,1,1,18,0,0,0,0.0,0,0,0.0,10.8,1.4,1.74,1
1378,1,1,5,9070,1,1,117.0,1,19,37,5,5,131.0,1,0,1,0,1,0,21,0,0,1,14.0,0,0,0.0,9.4,-0.8,-3.12,0
1379,1,51,1,9238,1,1,141.0,1,1,1,5,9,125.0,0,0,0,1,1,0,22,0,0,0,0.0,0,0,0.0,11.1,0.6,2.02,0
1380,1,18,1,9556,1,1,133.1,1,3,19,2,8,106.0,1,0,0,1,1,0,21,0,0,7,12.375,0,5,12.583333333333334,8.9,1.4,3.51,1
1381,1,39,1,9500,1,1,133.1,1,38,19,9,9,128.0,1,0,0,0,1,0,32,0,0,0,0.0,0,0,0.0,16.2,0.3,-0.92,0
1382,1,7,1,9003,1,3,120.0,1,1,19,4,1,120.0,1,0,0,1,1,0,27,0,14,18,11.421052631578949,10,13,11.076923076923077,15.5,2.8,-4.06,1
1383,1,1,1,9500,1,1,148.0,1,19,38,9,8,134.8,1,0,0,1,1,0,18,0,0,6,13.35,0,6,13.35,7.6,2.6,0.32,1
1384,1,39,1,9070,1,1,130.0,1,1,1,5,3,112.0,1,0,0,1,1,1,24,0,0,6,15.0,0,2,16.0,15.5,2.8,-4.06,1
1385,1,1,1,9130,1,1,120.0,1,19,37,1,9,116.1,1,0,0,1,1,0,22,0,0,2,10.5,0,0,0.0,12.7,3.7,-1.7,0
1386,1,43,1,9130,1,1,120.0,1,2,3,3,2,120.0,1,0,0,0,1,0,22,0,0,0,0.0,0,0,0.0,10.8,1.4,1.74,0
1387,1,1,3,9147,1,1,133.0,1,37,37,9,5,119.7,1,0,0,1,1,0,19,0,0,5,13.25,0,5,11.833333333333334,13.9,-0.3,0.79,1
1388,1,17,6,9119,1,1,129.0,1,37,13,4,90,117.1,1,0,0,1,1,0,19,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,0
1389,1,1,2,9085,1,1,118.0,1,1,19,3,3,112.4,1,0,0,1,1,0,21,0,0,4,11.5,0,3,10.6,10.8,1.4,1.74,1
1390,1,1,2,9500,1,1,140.0,1,1,1,2,7,131.0,1,0,0,1,0,1,18,0,0,8,13.88125,0,8,13.88125,9.4,-0.8,-3.12,1
1391,1,1,2,9254,1,1,127.0,1,3,19,3,10,130.9,1,0,0,1,0,0,18,0,0,6,11.333333333333334,0,5,12.6,9.4,-0.8,-3.12,1
1392,1,1,1,171,1,1,131.0,1,19,19,9,9,134.9,1,0,1,1,0,0,20,0,0,0,0.0,0,0,0.0,16.2,0.3,-0.92,0
1393,1,17,1,9238,1,1,132.0,1,1,19,4,9,127.1,1,0,0,1,0,0,19,0,0,6,12.857142857142858,0,6,13.666666666666666,13.9,-0.3,0.79,1
1394,1,17,5,9773,1,1,113.0,1,38,38,191,175,110.2,1,0,1,1,0,0,19,0,0,5,11.6,0,6,12.5,8.9,1.4,3.51,1
1395,1,17,1,9254,1,1,115.0,1,12,1,9,3,108.7,1,0,0,1,0,1,18,0,0,5,11.4,0,6,11.333333333333334,12.4,0.5,1.79,1
1396,1,1,1,9130,1,1,133.1,1,1,1,3,9,138.0,1,0,0,1,0,0,20,0,0,6,13.333333333333334,0,6,13.0,16.2,0.3,-0.92,1
1397,1,44,1,9070,1,39,150.0,1,12,37,3,9,147.7,0,0,1,1,0,1,22,0,2,7,13.571428571428571,5,9,13.77777777777778,12.4,0.5,1.79,1
1398,2,39,1,9556,1,19,133.1,1,37,38,9,9,123.0,0,0,0,1,0,0,31,0,0,6,11.833333333333334,0,7,12.228571428571428,12.4,0.5,1.79,1
1399,1,17,1,9853,1,1,141.0,1,19,19,9,8,142.8,0,0,0,1,0,1,19,0,0,7,14.428571428571429,0,7,14.142857142857142,16.2,0.3,-0.92,1
1400,1,1,2,171,1,1,140.0,1,1,3,3,3,138.3,1,0,0,1,0,0,18,0,0,0,0.0,0,0,0.0,12.4,0.5,1.79,1
1401,1,1,2,9254,1,1,136.0,1,38,38,9,7,125.2,1,0,0,1,0,1,18,0,0,6,12.285714285714286,0,5,12.4,8.9,1.4,3.51,1
1402,1,1,1,9085,1,1,140.0,1,12,1,1,90,141.8,0,0,0,1,0,0,21,0,0,5,14.4,0,5,13.8,7.6,2.6,0.32,1
1403,1,17,5,9500,1,1,143.0,1,38,1,9,7,130.6,1,0,0,1,0,1,18,0,0,7,13.15,0,8,15.06875,13.9,-0.3,0.79,1
1404,1,44,1,9147,1,39,130.0,22,2,37,2,8,130.0,0,0,1,0,1,0,25,1,0,0,0.0,0,0,0.0,15.5,2.8,-4.06,0
1405,1,15,1,9119,1,1,133.1,41,1,3,5,8,100.0,0,0,1,1,1,0,21,1,0,0,0.0,0,0,0.0,11.1,0.6,2.02,0
1406,1,18,2,9500,1,1,129.0,1,38,37,5,5,119.0,1,0,0,1,0,1,19,0,0,7,12.342857142857143,0,7,12.342857142857143,10.8,1.4,1.74,1
1407,1,1,2,9773,1,1,132.0,1,38,1,9,9,124.3,1,0,0,1,0,0,19,0,0,5,12.2,0,5,10.8,10.8,1.4,1.74,1
1408,1,17,1,9254,1,1,118.0,1,11,34,5,0,122.2,1,0,0,1,0,0,22,0,0,4,10.5,0,1,11.0,7.6,2.6,0.32,0
1409,1,15,1,9147,1,1,150.0,1,38,1,9,1,150.0,0,0,0,1,1,0,19,0,0,5,10.6,0,5,11.6,12.4,0.5,1.79,1
1410,1,39,1,8014,0,19,133.1,1,37,37,9,5,135.5,0,0,0,1,0,0,58,0,0,0,0.0,0,0,0.0,11.1,0.6,2.02,0
1411,1,16,2,9238,1,1,122.0,1,19,37,9,7,127.3,1,0,0,1,0,1,19,0,0,4,11.25,0,6,12.0,10.8,1.4,1.74,1
1412,1,43,1,9670,1,1,127.0,22,37,37,9,9,127.0,1,0,0,1,1,0,23,1,3,6,10.5,4,10,11.7,9.4,-0.8,-3.12,1
1413,1,1,2,9773,1,1,122.0,1,37,37,9,9,126.9,1,0,0,1,0,1,19,0,0,4,11.0,0,3,11.666666666666666,9.4,-0.8,-3.12,1
1414,1,18,3,9500,1,1,131.0,1,19,1,4,7,127.5,1,0,0,1,0,0,18,0,0,7,13.457142857142856,0,8,14.5125,13.9,-0.3,0.79,1
1415,1,1,2,9085,1,1,130.0,1,19,19,90,90,122.0,0,0,0,1,0,0,20,0,0,5,12.6,0,4,12.333333333333334,7.6,2.6,0.32,1
1416,1,17,5,9085,1,1,130.0,1,19,19,90,7,115.8,0,0,0,0,0,0,18,0,0,0,0.0,0,0,0.0,12.7,3.7,-1.7,0
1417,1,17,1,9670,1,1,130.0,1,3,19,5,5,121.6,0,0,0,1,0,0,18,0,0,6,13.666666666666666,0,5,13.6,8.9,1.4,3.51,1
1418,1,17,4,9147,1,1,122.0,1,19,19,5,7,116.4,1,0,1,1,0,1,18,0,0,5,11.6,0,5,11.8,11.1,0.6,2.02,1
1419,1,39,1,9130,1,1,114.0,1,38,38,9,10,120.0,0,0,0,1,0,0,24,0,0,6,12.571428571428571,0,5,12.833333333333334,11.1,0.6,2.02,0
1420,1,17,4,9853,1,1,143.0,1,37,37,9,5,127.3,1,0,0,1,0,0,18,0,0,5,11.8,0,5,11.4,10.8,1.4,1.74,0
1421,1,1,3,9147,1,1,127.0,1,1,38,5,7,123.5,1,0,0,1,0,1,19,0,0,5,11.6,0,3,12.666666666666666,9.4,-0.8,-3.12,1
1422,1,17,3,9238,1,1,141.0,1,19,38,9,7,125.6,1,0,0,1,0,1,19,0,0,6,11.333333333333334,0,6,11.833333333333334,8.9,1.4,3.51,1
1423,1,1,1,9254,1,1,129.0,1,38,38,6,6,118.5,1,0,0,1,0,0,18,0,0,6,10.666666666666666,0,6,11.5,7.6,2.6,0.32,1
1424,1,1,2,9130,1,1,140.0,1,19,37,9,9,129.5,1,0,0,1,0,0,18,0,0,4,13.5,0,5,13.4,12.7,3.7,-1.7,1
1425,1,1,1,171,1,1,137.0,1,19,19,5,5,134.6,1,0,0,1,0,1,19,0,0,0,0.0,0,0,0.0,10.8,1.4,1.74,1
1426,1,44,1,9085,1,1,140.0,1,4,4,2,6,140.0,0,0,0,1,0,0,22,0,2,6,13.333333333333334,1,4,11.5,13.9,-0.3,0.79,1
1427,1,1,1,9254,1,1,143.0,1,2,37,1,1,133.2,1,0,0,1,0,0,19,0,0,5,13.4,0,2,13.5,10.8,1.4,1.74,1
1428,3,17,1,9238,1,1,138.0,1,37,37,9,9,133.5,1,0,0,1,0,1,21,0,0,3,10.2,0,4,12.25,12.7,3.7,-1.7,1
1429,1,17,1,9773,1,1,120.0,1,19,38,9,7,117.9,1,0,0,1,0,1,21,0,0,5,13.0,0,6,12.833333333333334,8.9,1.4,3.51,1
1430,1,1,3,9500,1,1,144.0,1,38,38,5,7,128.0,1,0,0,1,0,1,18,0,0,7,12.90857142857143,0,7,12.90857142857143,10.8,1.4,1.74,1
1431,1,1,5,9853,1,1,123.0,1,1,12,4,9,113.2,1,0,0,1,0,0,20,0,0,4,12.0,0,1,10.0,10.8,1.4,1.74,0
1432,1,1,3,9254,1,1,129.0,1,37,38,7,7,122.0,1,0,0,1,0,1,18,0,0,6,10.833333333333334,0,5,11.0,7.6,2.6,0.32,1
1433,1,16,3,9070,1,1,152.0,1,1,38,4,8,156.9,1,0,0,1,0,0,19,0,0,6,15.333333333333334,0,6,15.833333333333334,12.7,3.7,-1.7,1
1434,1,1,2,9500,1,1,130.0,1,1,38,9,9,125.1,1,0,0,1,0,1,18,0,0,6,12.816666666666668,0,6,12.875,11.1,0.6,2.02,1
1435,1,15,1,9147,1,1,133.1,41,41,1,3,4,100.0,0,0,1,0,1,0,26,1,6,6,13.0,2,2,14.0,11.1,0.6,2.02,0
1436,1,15,1,9119,1,1,160.0,32,1,3,143,152,160.0,0,0,1,1,0,0,19,1,0,2,13.5,0,2,11.0,8.9,1.4,3.51,1
1437,2,39,1,8014,0,1,140.0,1,37,37,9,9,101.0,0,0,0,1,0,0,35,0,0,6,12.5,0,6,12.166666666666666,15.5,2.8,-4.06,1
1438,1,18,1,9670,1,1,133.0,1,1,1,9,9,121.5,1,0,0,1,0,1,19,0,0,6,13.0,0,6,14.333333333333334,12.4,0.5,1.79,1
1439,1,1,1,9085,1,1,138.0,1,38,37,9,6,126.8,1,0,0,1,1,0,18,0,0,4,11.75,0,5,12.571428571428571,10.8,1.4,1.74,1
1440,1,1,5,9670,1,1,142.0,1,19,19,7,3,132.9,0,0,0,1,1,0,19,0,0,4,12.5,0,4,14.25,7.6,2.6,0.32,1
1441,1,1,1,171,1,1,115.0,1,1,1,9,9,134.3,1,0,0,1,1,0,25,0,16,17,11.61111111111111,14,17,12.055555555555555,12.4,0.5,1.79,1
1442,1,17,6,9254,1,1,125.0,1,1,1,4,3,120.5,1,0,0,1,1,0,18,0,0,6,14.0,0,6,14.666666666666666,11.1,0.6,2.02,1
1443,1,17,1,9003,1,1,170.0,1,1,4,9,5,144.1,1,0,1,0,1,0,26,0,0,0,0.0,0,0,0.0,16.2,0.3,-0.92,0
1444,1,43,1,9991,0,1,140.0,1,1,1,6,6,100.0,0,0,0,1,1,0,34,0,0,5,13.8,0,5,13.833333333333334,9.4,-0.8,-3.12,1
1445,1,1,2,9254,1,1,110.0,1,4,19,4,3,114.8,1,0,0,0,1,0,18,0,0,0,0.0,0,0,0.0,12.7,3.7,-1.7,0
1446,1,1,1,171,1,1,114.0,1,3,29,3,5,111.9,0,0,0,0,1,0,18,0,0,0,0.0,0,0,0.0,9.4,-0.8,-3.12,0
1447,1,17,3,9119,1,1,138.0,1,1,19,4,3,125.4,1,0,0,1,1,1,18,0,0,4,12.25,0,3,12.333333333333334,8.9,1.4,3.51,0
1448,1,44,1,9003,1,39,140.0,1,37,37,9,4,140.0,0,0,0,1,1,0,20,0,0,3,11.5,0,3,13.666666666666666,12.4,0.5,1.79,0
1449,1,44,1,9070,1,39,140.0,1,1,19,4,4,140.0,0,0,0,1,1,0,25,0,2,6,12.571428571428571,5,9,12.555555555555555,16.2,0.3,-0.92,1
1450,1,17,1,9130,1,1,132.0,1,2,1,4,1,127.8,0,0,0,1,1,0,18,0,0,6,12.0,0,5,12.166666666666666,11.1,0.6,2.02,0
1451,1,1,1,9003,1,1,148.0,1,19,37,9,9,131.6,1,0,0,1,1,0,19,0,8,11,12.0,4,12,12.307692307692308,15.5,2.8,-4.06,1
1452,1,1,1,171,1,1,132.0,1,1,1,4,1,119.4,1,0,0,1,1,0,20,0,0,0,0.0,0,0,0.0,10.8,1.4,1.74,0
1453,1,18,2,9238,1,1,126.0,1,19,37,5,7,129.9,1,0,0,1,1,1,20,0,1,6,12.0,2,6,11.166666666666666,10.8,1.4,1.74,1
1454,1,1,1,9119,1,1,121.0,1,3,1,2,3,114.0,0,0,0,1,1,0,20,0,0,4,11.6,0,4,12.25,7.6,2.6,0.32,1
1455,1,1,2,9147,1,1,120.0,1,1,37,4,9,113.4,1,0,0,1,1,1,19,0,0,0,0.0,0,0,0.0,11.1,0.6,2.02,0
1456,1,1,1,9147,1,1,123.0,1,1,19,4,5,117.8,0,0,0,1,1,0,20,0,0,5,12.0,0,4,13.0,8.9,1.4,3.51,1
1457,1,1,6,9500,1,1,122.0,1,1,1,3,7,114.3,1,0,0,1,1,0,18,0,0,6,13.976666666666668,0,6,12.041666666666666,11.1,0.6,2.02,1
1458,1,1,1,9670,1,1,136.0,1,2,38,143,163,129.7,1,0,0,1,1,0,19,0,0,4,12.5,0,1,10.0,16.2,0.3,-0.92,1
1459,1,18,1,9147,1,1,119.0,1,37,37,7,7,112.0,1,0,0,0,1,0,20,0,0,0,0.0,0,0,0.0,9.4,-0.8,-3.12,0
1460,1,39,1,9670,1,1,120.0,1,38,37,7,7,140.0,0,0,0,1,1,0,24,0,0,4,10.5,0,4,12.5,15.5,2.8,-4.06,0
1461,1,44,1,9003,1,39,150.0,1,38,38,9,8,150.0,1,0,0,1,1,0,20,0,0,5,12.857142857142858,0,6,12.3,16.2,0.3,-0.92,1
1462,1,1,3,9670,1,1,121.0,1,3,19,2,8,122.4,1,0,0,1,1,0,19,0,0,3,11.666666666666666,0,4,12.0,9.4,-0.8,-3.12,1
1463,1,51,1,9119,1,1,140.0,1,1,19,4,4,150.0,0,0,0,1,1,0,23,0,0,2,13.0,0,1,10.0,8.9,1.4,3.51,0
1464,1,17,2,9254,1,1,135.0,1,19,19,4,3,135.0,1,0,0,1,1,0,20,0,0,6,11.833333333333334,0,5,10.4,7.6,2.6,0.32,1
1465,1,43,4,8014,0,1,116.0,1,34,34,0,0,116.2,0,0,0,1,1,0,21,0,9,11,12.454545454545457,3,8,12.75,9.4,-0.8,-3.12,1
1466,1,17,2,9119,1,1,120.0,1,10,12,9,9,120.4,1,0,0,1,1,0,20,0,0,3,11.0,0,0,0.0,10.8,1.4,1.74,0
1467,2,17,5,9119,1,1,126.0,1,37,38,4,4,122.9,1,0,0,1,1,0,21,0,0,4,13.2,0,4,14.25,7.6,2.6,0.32,1
1468,1,1,1,9773,1,1,170.0,1,1,19,9,7,155.0,0,0,0,1,1,1,18,0,0,6,15.5,0,6,14.166666666666666,11.1,0.6,2.02,1
1469,1,1,3,9254,1,1,123.0,1,1,1,4,3,123.4,1,0,0,1,1,0,18,0,0,6,12.333333333333334,0,6,13.666666666666666,11.1,0.6,2.02,1
1470,1,17,1,9147,1,1,120.0,1,3,38,3,7,124.2,1,0,0,1,1,0,18,0,0,5,12.0,0,4,11.4,13.9,-0.3,0.79,1
1471,1,44,1,9003,1,39,130.0,1,3,3,7,1,130.0,1,0,0,1,1,0,20,0,0,4,11.6,0,5,11.5,15.5,2.8,-4.06,1
1472,1,17,1,9773,1,1,130.0,1,19,38,4,9,126.2,0,0,0,1,1,1,18,0,0,6,11.333333333333334,0,6,12.285714285714286,16.2,0.3,-0.92,1
1473,1,17,1,9773,1,1,117.0,1,37,37,0,4,120.5,1,0,0,1,1,0,19,0,0,0,0.0,0,0,0.0,9.4,-0.8,-3.12,0
1474,1,17,1,9119,1,1,131.0,1,1,3,9,10,123.7,1,0,0,1,1,0,20,0,0,4,12.0,0,2,12.5,10.8,1.4,1.74,1
1475,1,17,1,9130,1,1,130.0,1,19,38,4,7,122.5,0,0,0,1,1,0,19,0,0,4,12.0,0,5,12.6,9.4,-0.8,-3.12,1
1476,1,39,1,9991,0,1,133.0,1,37,37,9,5,139.2,1,0,1,1,1,0,33,0,0,2,12.5,0,2,11.5,12.7,3.7,-1.7,0
1477,1,51,1,171,1,1,128.0,1,2,1,3,3,131.2,1,0,0,1,1,0,21,0,6,12,13.666666666666666,4,11,13.0,8.9,1.4,3.51,1
1478,2,39,1,9003,1,1,133.1,1,1,19,4,4,120.0,0,0,1,0,1,0,25,0,0,2,14.5,0,0,0.0,15.5,2.8,-4.06,0
1479,1,1,1,9085,1,1,123.0,1,1,1,4,9,116.7,1,0,0,1,1,1,20,0,0,4,13.2,0,0,0.0,12.4,0.5,1.79,0
1480,1,53,1,9085,1,42,150.0,1,1,1,9,4,150.0,1,0,0,1,1,1,22,0,1,5,12.166666666666666,4,5,14.8,8.9,1.4,3.51,0
1481,4,39,1,9773,1,19,133.1,1,37,37,9,1,117.5,0,0,0,1,0,0,39,0,0,4,11.25,0,6,11.333333333333334,10.8,1.4,1.74,1
1482,1,1,2,9670,1,1,140.0,1,3,1,2,6,137.6,1,0,0,1,1,1,21,0,0,6,15.166666666666666,0,6,14.428571428571429,8.9,1.4,3.51,1
1483,1,17,1,9254,1,1,126.0,1,1,1,9,9,124.3,0,0,0,1,0,1,19,0,0,6,11.166666666666666,0,4,13.4,16.2,0.3,-0.92,1
1484,1,39,1,9500,1,19,133.1,1,37,37,9,7,116.0,0,0,0,1,0,1,26,0,0,6,10.983333333333334,0,6,10.983333333333334,7.6,2.6,0.32,1
1485,1,18,2,9238,1,1,121.0,1,19,1,4,3,121.4,1,0,0,1,0,1,19,0,0,4,10.75,0,5,11.5,15.5,2.8,-4.06,1
1486,1,53,1,9085,1,42,140.0,1,1,3,4,2,142.8,1,0,0,0,0,1,20,0,7,11,13.384615384615383,4,7,14.285714285714286,8.9,1.4,3.51,1
1487,1,17,1,9670,1,1,133.1,1,1,37,4,9,96.0,1,0,0,1,0,1,25,0,0,6,11.285714285714286,0,5,12.2,15.5,2.8,-4.06,1
1488,1,43,1,8014,0,1,131.0,1,19,37,8,5,125.0,0,0,0,1,1,0,24,0,0,0,0.0,0,0,0.0,16.2,0.3,-0.92,0
1489,1,17,6,9119,1,1,124.0,1,19,19,4,0,126.1,1,0,0,1,1,0,20,0,0,4,13.0,0,5,14.833333333333334,7.6,2.6,0.32,1
1490,2,39,1,9003,1,1,120.0,1,37,37,9,9,155.8,0,0,0,1,1,0,29,0,0,6,16.11111111111111,0,6,13.5,13.9,-0.3,0.79,1
1491,1,1,1,9773,1,1,133.1,1,1,3,9,9,116.0,0,0,0,1,1,0,20,0,0,6,11.5,0,6,11.0,16.2,0.3,-0.92,1
1492,1,44,1,9130,1,39,110.0,1,3,4,2,2,110.0,1,0,0,1,1,0,20,0,0,4,10.75,0,2,10.5,13.9,-0.3,0.79,0
1493,1,39,1,9670,1,19,133.1,1,19,1,5,8,97.2,1,0,0,1,1,1,24,0,0,4,11.6,0,5,13.0,11.1,0.6,2.02,1
1494,1,39,1,9500,1,19,133.1,1,1,3,2,2,100.0,0,0,1,1,1,0,24,0,0,0,0.0,0,0,0.0,16.2,0.3,-0.92,0
1495,1,7,1,9119,1,40,140.0,1,3,1,2,5,140.0,0,0,0,1,1,0,23,0,0,5,13.8,0,5,14.142857142857142,11.1,0.6,2.02,1
1496,1,43,1,9556,1,1,130.0,1,1,37,5,5,128.0,1,0,0,1,1,0,20,0,0,7,13.585714285714284,0,8,14.6875,15.5,2.8,-4.06,1
1497,1,17,2,9670,1,1,110.0,1,1,1,4,10,115.3,1,0,0,1,1,0,19,0,0,6,13.857142857142858,0,5,13.0,15.5,2.8,-4.06,1
1498,4,39,1,9003,1,1,140.0,1,37,37,9,8,150.0,0,0,0,1,1,0,28,0,0,5,12.0,0,6,12.333333333333334,11.1,0.6,2.02,1
1499,1,44,1,9003,1,39,160.0,1,1,38,4,4,160.0,1,0,0,1,1,1,20,0,0,6,13.444444444444445,0,5,12.6,13.9,-0.3,0.79,1
1500,1,1,1,9070,1,1,138.0,1,38,37,3,3,133.1,0,0,0,1,1,0,18,0,0,6,14.0,0,6,13.857142857142858,8.9,1.4,3.51,1
1501,1,1,1,9670,1,1,126.0,1,1,1,90,90,119.0,1,0,1,1,1,0,20,0,0,1,12.0,0,0,0.0,10.8,1.4,1.74,0
1502,2,39,1,9991,0,1,120.0,1,37,19,5,3,156.0,1,0,0,1,1,0,33,0,0,5,14.2,0,5,13.833333333333334,10.8,1.4,1.74,1
1503,2,39,1,9500,1,1,130.0,1,37,37,191,183,163.7,0,0,0,1,0,0,35,0,0,5,13.34,0,5,10.84,12.4,0.5,1.79,1
1504,1,39,1,9500,1,40,130.0,1,37,37,9,7,130.0,0,0,0,1,0,0,27,0,3,7,12.457142857142856,3,7,12.457142857142856,12.7,3.7,-1.7,1
1505,1,17,5,9773,1,1,122.0,1,38,38,7,7,123.1,1,0,0,0,0,0,19,0,0,3,11.0,0,3,12.0,9.4,-0.8,-3.12,0
1506,1,39,1,9991,0,1,160.0,41,37,19,9,9,160.0,0,0,0,1,0,1,31,1,0,4,10.5,0,4,10.5,15.5,2.8,-4.06,1
